Instance,Terminal,Layer,X location,Y location,Voltage
_279_,VDD,Metal1,21.8650,57.0350,1.200000
_278_,VDD,Metal1,19.4650,63.9250,1.200000
_277_,VDD,Metal1,21.3850,63.9250,1.200000
_276_,VDD,Metal1,13.6550,64.5950,1.200000
_275_,VDD,Metal1,6.5050,41.9150,1.199793
_274_,VDD,Metal1,16.3210,48.7200,1.200000
_273_,VDD,Metal1,38.6650,49.4750,1.200000
_272_,VDD,Metal1,45.7020,49.3050,1.200000
_271_,VDD,Metal1,46.1330,56.3330,1.200000
_270_,VDD,Metal1,38.5020,48.9750,1.200000
_269_,VDD,Metal1,33.4970,48.9750,1.200000
_268_,VDD,Metal1,29.3820,49.3050,1.200000
_267_,VDD,Metal1,46.7030,48.7830,1.200000
_266_,VDD,Metal1,43.8900,48.8100,1.200000
_265_,VDD,Metal1,17.6520,56.3610,1.200000
_264_,VDD,Metal1,20.3750,57.0350,1.200000
_263_,VDD,Metal1,24.2000,56.4140,1.200000
_262_,VDD,Metal1,6.5050,56.3650,1.200000
_261_,VDD,Metal1,15.7370,56.5350,1.200000
_260_,VDD,Metal1,13.2960,56.3430,1.200000
_259_,VDD,Metal1,14.5250,57.0050,1.200000
_258_,VDD,Metal1,13.5900,48.8600,1.200000
_257_,VDD,Metal1,17.7580,49.5600,1.200000
_256_,VDD,Metal1,36.0010,56.2800,1.200000
_255_,VDD,Metal1,32.6150,56.3650,1.200000
_254_,VDD,Metal1,26.9870,49.4780,1.200000
_253_,VDD,Metal1,20.3100,56.4480,1.200000
_252_,VDD,Metal1,8.6400,56.2060,1.200000
_251_,VDD,Metal1,27.8400,57.1930,1.200000
_250_,VDD,Metal1,20.1600,42.0730,1.199792
_249_,VDD,Metal1,32.0520,57.0380,1.200000
_248_,VDD,Metal1,30.1320,56.3610,1.200000
_247_,VDD,Metal1,32.0160,49.4960,1.200000
_246_,VDD,Metal1,27.7320,56.3610,1.200000
_245_,VDD,Metal1,32.9050,41.2450,1.199785
_244_,VDD,Metal1,34.6130,57.0660,1.200000
_243_,VDD,Metal1,20.2130,49.5060,1.200000
_242_,VDD,Metal1,31.1460,48.7730,1.200000
_241_,VDD,Metal1,35.0400,41.0860,1.199784
_240_,VDD,Metal1,28.8000,26.9530,1.199330
_239_,VDD,Metal1,39.1500,56.3700,1.200000
_238_,VDD,Metal1,42.6660,56.3330,1.200000
_237_,VDD,Metal1,44.1600,57.1930,1.200000
_236_,VDD,Metal1,43.2530,49.5060,1.200000
_235_,VDD,Metal1,35.6630,49.4960,1.200000
_234_,VDD,Metal1,41.3820,41.7450,1.199782
_233_,VDD,Metal1,8.7900,49.3910,1.200000
_232_,VDD,Metal1,26.0630,48.7830,1.200000
_231_,VDD,Metal1,35.6220,48.9750,1.200000
_230_,VDD,Metal1,24.1100,34.3510,1.199470
_229_,VDD,Metal1,24.3360,41.2230,1.199789
_228_,VDD,Metal1,6.5050,49.4750,1.200000
