Instance,Terminal,Layer,X location,Y location,Voltage
_260_,VSS,Metal1,13.4050,53.0750,0.000000
_259_,VSS,Metal1,14.8280,60.3000,0.000000
_258_,VSS,Metal1,13.8670,45.5400,0.000000
_257_,VSS,Metal1,17.7600,52.6260,0.000000
_256_,VSS,Metal1,36.0000,53.2130,0.000000
_255_,VSS,Metal1,33.1270,53.2060,0.000000
_254_,VSS,Metal1,26.7430,52.6430,0.000000
_253_,VSS,Metal1,20.6200,53.2100,0.000000
_252_,VSS,Metal1,8.3850,53.1830,0.000000
_251_,VSS,Metal1,28.0950,60.2160,0.000000
_250_,VSS,Metal1,19.9050,45.0960,0.000000
_249_,VSS,Metal1,32.2960,60.2030,0.000000
_248_,VSS,Metal1,30.3760,53.1960,0.000000
_247_,VSS,Metal1,32.1250,52.7650,0.000000
_246_,VSS,Metal1,27.9760,53.1960,0.000000
_245_,VSS,Metal1,33.1730,38.1300,0.000327
_244_,VSS,Metal1,34.4050,60.2270,0.000000
_243_,VSS,Metal1,20.0050,52.6670,0.000000
_242_,VSS,Metal1,31.3550,45.6120,0.000000
_241_,VSS,Metal1,35.2950,38.0630,0.000330
_240_,VSS,Metal1,28.5450,29.9760,0.000866
_239_,VSS,Metal1,38.9300,53.1500,0.000000
_238_,VSS,Metal1,42.8750,53.1720,0.000000
_237_,VSS,Metal1,44.4150,60.2160,0.000000
_236_,VSS,Metal1,43.0450,52.6670,0.000000
_235_,VSS,Metal1,35.5550,52.7650,0.000000
_234_,VSS,Metal1,41.5060,45.0500,0.000000
_233_,VSS,Metal1,9.1000,52.6300,0.000000
_232_,VSS,Metal1,25.9550,45.5150,0.000000
_231_,VSS,Metal1,35.7460,45.6700,0.000000
_230_,VSS,Metal1,24.1100,37.5520,0.000306
_229_,VSS,Metal1,24.4450,37.9550,0.000306
_228_,VSS,Metal1,6.7730,52.5900,0.000000
_227_,VSS,Metal1,28.7650,45.5150,0.000000
_226_,VSS,Metal1,27.4400,38.1330,0.000304
_225_,VSS,Metal1,24.2260,52.6100,0.000000
_224_,VSS,Metal1,8.8650,45.6230,0.000000
_223_,VSS,Metal1,26.9600,45.0260,0.000000
_222_,VSS,Metal1,30.4660,38.1100,0.000313
_221_,VSS,Metal1,36.7050,45.0960,0.000000
_220_,VSS,Metal1,22.9590,45.0260,0.000000
_219_,VSS,Metal1,6.6100,38.0470,0.000307
_218_,VSS,Metal1,8.1250,37.6450,0.000307
_217_,VSS,Metal1,11.1760,45.6360,0.000000
_216_,VSS,Metal1,15.7870,45.1800,0.000000
_215_,VSS,Metal1,18.3950,45.1070,0.000000
_214_,VSS,Metal1,11.3700,37.5280,0.000307
_213_,VSS,Metal1,12.3250,45.1070,0.000000
_212_,VSS,Metal1,6.7730,60.1500,0.000000
_211_,VSS,Metal1,50.0690,30.5110,0.001961
_210_,VSS,Metal1,48.6290,37.5280,0.000334
_209_,VSS,Metal1,46.0450,37.6450,0.000334
_208_,VSS,Metal1,60.3990,30.5730,0.002091
_207_,VSS,Metal1,55.9060,22.9900,0.000357
_206_,VSS,Metal1,48.8100,29.9680,0.001960
_205_,VSS,Metal1,26.6250,29.9760,0.000863
_204_,VSS,Metal1,50.4800,23.0130,0.000357
_203_,VSS,Metal1,46.1150,30.3950,0.001946
_202_,VSS,Metal1,44.7200,29.9060,0.001946
_201_,VSS,Metal1,53.6170,22.9130,0.000357
_200_,VSS,Metal1,35.1200,23.0130,0.000340
_199_,VSS,Metal1,39.2100,22.9510,0.000356
_198_,VSS,Metal1,43.9050,15.3830,0.000120
_197_,VSS,Metal1,36.2260,30.5500,0.001946
_196_,VSS,Metal1,34.9590,22.3460,0.000340
_195_,VSS,Metal1,31.2800,22.3460,0.000332
_194_,VSS,Metal1,29.1370,15.3530,0.000114
_193_,VSS,Metal1,29.7950,37.6450,0.000313
_192_,VSS,Metal1,26.7300,22.4080,0.000332
_191_,VSS,Metal1,26.5490,37.5280,0.000304
_190_,VSS,Metal1,20.8650,30.5030,0.000863
_189_,VSS,Metal1,60.4450,60.6350,0.000000
_188_,VSS,Metal1,50.3460,52.5900,0.000000
_187_,VSS,Metal1,50.4350,60.6350,0.000000
_186_,VSS,Metal1,62.6530,68.3500,0.000000
_185_,VSS,Metal1,26.8720,67.7540,0.000000
_184_,VSS,Metal1,62.6530,60.7900,0.000000
_183_,VSS,Metal1,60.3370,68.2730,0.000000
_182_,VSS,Metal1,7.9050,29.9760,0.000863
_181_,VSS,Metal1,57.7420,60.7130,0.000000
_180_,VSS,Metal1,53.0250,52.6560,0.000000
_179_,VSS,Metal1,51.1050,53.1830,0.000000
_178_,VSS,Metal1,48.2260,52.6100,0.000000
_177_,VSS,Metal1,40.5750,60.2160,0.000000
_176_,VSS,Metal1,58.1150,60.3250,0.000000
_175_,VSS,Metal1,64.0950,52.6560,0.000000
_174_,VSS,Metal1,56.8650,45.0960,0.000000
_173_,VSS,Metal1,40.8350,45.5150,0.000000
